# download_kbps_low,upload_kbps_low,ping_ms_low,download_kbps_high,upload_kbps_high,ping_ms_high,cellProb
1.500150000000000091e+03,2.000200000000000045e+03,7.507500000000001137e+02,2.000200000000000045e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
1.500150000000000091e+03,2.000200000000000045e+03,8.008000000000000682e+02,2.000200000000000045e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
1.500150000000000091e+03,2.000200000000000045e+03,8.508500000000000227e+02,2.000200000000000045e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
1.500150000000000091e+03,2.000200000000000045e+03,9.009000000000000909e+02,2.000200000000000045e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
1.500150000000000091e+03,2.000200000000000045e+03,9.509500000000000455e+02,2.000200000000000045e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,0.000000000000000000e+00,2.500250000000000000e+03,2.500250000000000000e+03,5.004999999999999716e+01,5.249821809076355393e-03
2.000200000000000045e+03,2.000200000000000045e+03,5.005000000000000426e+01,2.500250000000000000e+03,2.500250000000000000e+03,1.000999999999999943e+02,4.806490254542469310e-04
2.000200000000000045e+03,2.000200000000000045e+03,1.001000000000000085e+02,2.500250000000000000e+03,2.500250000000000000e+03,1.501500000000000057e+02,5.896160405417003958e-05
2.000200000000000045e+03,2.000200000000000045e+03,1.501500000000000057e+02,2.500250000000000000e+03,2.500250000000000000e+03,2.001999999999999886e+02,2.985397673628862759e-05
2.000200000000000045e+03,2.000200000000000045e+03,2.002000000000000171e+02,2.500250000000000000e+03,2.500250000000000000e+03,2.502500000000000000e+02,6.717144765664941293e-06
2.000200000000000045e+03,2.000200000000000045e+03,2.502500000000000284e+02,2.500250000000000000e+03,2.500250000000000000e+03,3.003000000000000114e+02,2.985397673628862844e-06
2.000200000000000045e+03,2.000200000000000045e+03,3.003000000000000114e+02,2.500250000000000000e+03,2.500250000000000000e+03,3.503500000000000227e+02,7.463494184072157110e-07
2.000200000000000045e+03,2.000200000000000045e+03,3.503500000000000227e+02,2.500250000000000000e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,4.004000000000000341e+02,2.500250000000000000e+03,2.500250000000000000e+03,4.504500000000000455e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,4.504500000000000455e+02,2.500250000000000000e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,5.005000000000000568e+02,2.500250000000000000e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,5.505500000000000682e+02,2.500250000000000000e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,6.006000000000000227e+02,2.500250000000000000e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,6.506500000000000909e+02,2.500250000000000000e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,7.007000000000000455e+02,2.500250000000000000e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,7.507500000000001137e+02,2.500250000000000000e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,8.008000000000000682e+02,2.500250000000000000e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,8.508500000000000227e+02,2.500250000000000000e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,9.009000000000000909e+02,2.500250000000000000e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
2.000200000000000045e+03,2.000200000000000045e+03,9.509500000000000455e+02,2.500250000000000000e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,0.000000000000000000e+00,3.000300000000000182e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.965246239331868067e-03
2.500250000000000000e+03,2.000200000000000045e+03,5.005000000000000426e+01,3.000300000000000182e+03,2.500250000000000000e+03,1.000999999999999943e+02,4.321363132577779099e-04
2.500250000000000000e+03,2.000200000000000045e+03,1.001000000000000085e+02,3.000300000000000182e+03,2.500250000000000000e+03,1.501500000000000057e+02,4.776636277806180550e-05
2.500250000000000000e+03,2.000200000000000045e+03,1.501500000000000057e+02,3.000300000000000182e+03,2.500250000000000000e+03,2.001999999999999886e+02,1.492698836814431380e-05
2.500250000000000000e+03,2.000200000000000045e+03,2.002000000000000171e+02,3.000300000000000182e+03,2.500250000000000000e+03,2.502500000000000000e+02,3.731747092036078449e-06
2.500250000000000000e+03,2.000200000000000045e+03,2.502500000000000284e+02,3.000300000000000182e+03,2.500250000000000000e+03,3.003000000000000114e+02,2.985397673628862844e-06
2.500250000000000000e+03,2.000200000000000045e+03,3.003000000000000114e+02,3.000300000000000182e+03,2.500250000000000000e+03,3.503500000000000227e+02,7.463494184072157110e-07
2.500250000000000000e+03,2.000200000000000045e+03,3.503500000000000227e+02,3.000300000000000182e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,4.004000000000000341e+02,3.000300000000000182e+03,2.500250000000000000e+03,4.504500000000000455e+02,7.463494184072157110e-07
2.500250000000000000e+03,2.000200000000000045e+03,4.504500000000000455e+02,3.000300000000000182e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,5.005000000000000568e+02,3.000300000000000182e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,5.505500000000000682e+02,3.000300000000000182e+03,2.500250000000000000e+03,6.006000000000000227e+02,7.463494184072157110e-07
2.500250000000000000e+03,2.000200000000000045e+03,6.006000000000000227e+02,3.000300000000000182e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,6.506500000000000909e+02,3.000300000000000182e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,7.007000000000000455e+02,3.000300000000000182e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,7.507500000000001137e+02,3.000300000000000182e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,8.008000000000000682e+02,3.000300000000000182e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,8.508500000000000227e+02,3.000300000000000182e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,9.009000000000000909e+02,3.000300000000000182e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
2.500250000000000000e+03,2.000200000000000045e+03,9.509500000000000455e+02,3.000300000000000182e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,0.000000000000000000e+00,3.500350000000000364e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.722682678349522961e-03
3.000300000000000182e+03,2.000200000000000045e+03,5.005000000000000426e+01,3.500350000000000364e+03,2.500250000000000000e+03,1.000999999999999943e+02,3.754137574588294968e-04
3.000300000000000182e+03,2.000200000000000045e+03,1.001000000000000085e+02,3.500350000000000364e+03,2.500250000000000000e+03,1.501500000000000057e+02,3.657112150195357143e-05
3.000300000000000182e+03,2.000200000000000045e+03,1.501500000000000057e+02,3.500350000000000364e+03,2.500250000000000000e+03,2.001999999999999886e+02,1.791238604177317791e-05
3.000300000000000182e+03,2.000200000000000045e+03,2.002000000000000171e+02,3.500350000000000364e+03,2.500250000000000000e+03,2.502500000000000000e+02,3.731747092036078449e-06
3.000300000000000182e+03,2.000200000000000045e+03,2.502500000000000284e+02,3.500350000000000364e+03,2.500250000000000000e+03,3.003000000000000114e+02,7.463494184072157110e-07
3.000300000000000182e+03,2.000200000000000045e+03,3.003000000000000114e+02,3.500350000000000364e+03,2.500250000000000000e+03,3.503500000000000227e+02,1.492698836814431422e-06
3.000300000000000182e+03,2.000200000000000045e+03,3.503500000000000227e+02,3.500350000000000364e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,4.004000000000000341e+02,3.500350000000000364e+03,2.500250000000000000e+03,4.504500000000000455e+02,7.463494184072157110e-07
3.000300000000000182e+03,2.000200000000000045e+03,4.504500000000000455e+02,3.500350000000000364e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,5.005000000000000568e+02,3.500350000000000364e+03,2.500250000000000000e+03,5.505500000000000682e+02,7.463494184072157110e-07
3.000300000000000182e+03,2.000200000000000045e+03,5.505500000000000682e+02,3.500350000000000364e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,6.006000000000000227e+02,3.500350000000000364e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,6.506500000000000909e+02,3.500350000000000364e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,7.007000000000000455e+02,3.500350000000000364e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,7.507500000000001137e+02,3.500350000000000364e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,8.008000000000000682e+02,3.500350000000000364e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,8.508500000000000227e+02,3.500350000000000364e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,9.009000000000000909e+02,3.500350000000000364e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
3.000300000000000182e+03,2.000200000000000045e+03,9.509500000000000455e+02,3.500350000000000364e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,0.000000000000000000e+00,4.000400000000000091e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.645062338835172267e-03
3.500349999999999909e+03,2.000200000000000045e+03,5.005000000000000426e+01,4.000400000000000091e+03,2.500250000000000000e+03,1.000999999999999943e+02,2.940616708524429620e-04
3.500349999999999909e+03,2.000200000000000045e+03,1.001000000000000085e+02,4.000400000000000091e+03,2.500250000000000000e+03,1.501500000000000057e+02,2.313683197062368715e-05
3.500349999999999909e+03,2.000200000000000045e+03,1.501500000000000057e+02,4.000400000000000091e+03,2.500250000000000000e+03,2.001999999999999886e+02,1.044889185770102017e-05
3.500349999999999909e+03,2.000200000000000045e+03,2.002000000000000171e+02,4.000400000000000091e+03,2.500250000000000000e+03,2.502500000000000000e+02,2.985397673628862844e-06
3.500349999999999909e+03,2.000200000000000045e+03,2.502500000000000284e+02,4.000400000000000091e+03,2.500250000000000000e+03,3.003000000000000114e+02,3.731747092036078449e-06
3.500349999999999909e+03,2.000200000000000045e+03,3.003000000000000114e+02,4.000400000000000091e+03,2.500250000000000000e+03,3.503500000000000227e+02,2.239048255221647239e-06
3.500349999999999909e+03,2.000200000000000045e+03,3.503500000000000227e+02,4.000400000000000091e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,4.004000000000000341e+02,4.000400000000000091e+03,2.500250000000000000e+03,4.504500000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,4.504500000000000455e+02,4.000400000000000091e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,5.005000000000000568e+02,4.000400000000000091e+03,2.500250000000000000e+03,5.505500000000000682e+02,7.463494184072157110e-07
3.500349999999999909e+03,2.000200000000000045e+03,5.505500000000000682e+02,4.000400000000000091e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,6.006000000000000227e+02,4.000400000000000091e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,6.506500000000000909e+02,4.000400000000000091e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,7.007000000000000455e+02,4.000400000000000091e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,7.507500000000001137e+02,4.000400000000000091e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,8.008000000000000682e+02,4.000400000000000091e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,8.508500000000000227e+02,4.000400000000000091e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,9.009000000000000909e+02,4.000400000000000091e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,2.000200000000000045e+03,9.509500000000000455e+02,4.000400000000000091e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,0.000000000000000000e+00,4.500449999999999818e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.371152102279724255e-03
4.000400000000000091e+03,2.000200000000000045e+03,5.005000000000000426e+01,4.500449999999999818e+03,2.500250000000000000e+03,1.000999999999999943e+02,2.500270551664172751e-04
4.000400000000000091e+03,2.000200000000000045e+03,1.001000000000000085e+02,4.500449999999999818e+03,2.500250000000000000e+03,1.501500000000000057e+02,2.089778371540204033e-05
4.000400000000000091e+03,2.000200000000000045e+03,1.501500000000000057e+02,4.500449999999999818e+03,2.500250000000000000e+03,2.001999999999999886e+02,7.463494184072156898e-06
4.000400000000000091e+03,2.000200000000000045e+03,2.002000000000000171e+02,4.500449999999999818e+03,2.500250000000000000e+03,2.502500000000000000e+02,1.492698836814431422e-06
4.000400000000000091e+03,2.000200000000000045e+03,2.502500000000000284e+02,4.500449999999999818e+03,2.500250000000000000e+03,3.003000000000000114e+02,1.492698836814431422e-06
4.000400000000000091e+03,2.000200000000000045e+03,3.003000000000000114e+02,4.500449999999999818e+03,2.500250000000000000e+03,3.503500000000000227e+02,7.463494184072157110e-07
4.000400000000000091e+03,2.000200000000000045e+03,3.503500000000000227e+02,4.500449999999999818e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,4.004000000000000341e+02,4.500449999999999818e+03,2.500250000000000000e+03,4.504500000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,4.504500000000000455e+02,4.500449999999999818e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,5.005000000000000568e+02,4.500449999999999818e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,5.505500000000000682e+02,4.500449999999999818e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,6.006000000000000227e+02,4.500449999999999818e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,6.506500000000000909e+02,4.500449999999999818e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,7.007000000000000455e+02,4.500449999999999818e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,7.507500000000001137e+02,4.500449999999999818e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,8.008000000000000682e+02,4.500449999999999818e+03,2.500250000000000000e+03,8.508500000000000227e+02,7.463494184072157110e-07
4.000400000000000091e+03,2.000200000000000045e+03,8.508500000000000227e+02,4.500449999999999818e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,9.009000000000000909e+02,4.500449999999999818e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,2.000200000000000045e+03,9.509500000000000455e+02,4.500449999999999818e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,0.000000000000000000e+00,5.000500000000000000e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.138291083736673041e-03
4.500449999999999818e+03,2.000200000000000045e+03,5.005000000000000426e+01,5.000500000000000000e+03,2.500250000000000000e+03,1.000999999999999943e+02,2.059924394803915341e-04
4.500449999999999818e+03,2.000200000000000045e+03,1.001000000000000085e+02,5.000500000000000000e+03,2.500250000000000000e+03,1.501500000000000057e+02,2.015143429699482473e-05
4.500449999999999818e+03,2.000200000000000045e+03,1.501500000000000057e+02,5.000500000000000000e+03,2.500250000000000000e+03,2.001999999999999886e+02,8.209843602479373350e-06
4.500449999999999818e+03,2.000200000000000045e+03,2.002000000000000171e+02,5.000500000000000000e+03,2.500250000000000000e+03,2.502500000000000000e+02,1.492698836814431422e-06
4.500449999999999818e+03,2.000200000000000045e+03,2.502500000000000284e+02,5.000500000000000000e+03,2.500250000000000000e+03,3.003000000000000114e+02,7.463494184072157110e-07
4.500449999999999818e+03,2.000200000000000045e+03,3.003000000000000114e+02,5.000500000000000000e+03,2.500250000000000000e+03,3.503500000000000227e+02,1.492698836814431422e-06
4.500449999999999818e+03,2.000200000000000045e+03,3.503500000000000227e+02,5.000500000000000000e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,4.004000000000000341e+02,5.000500000000000000e+03,2.500250000000000000e+03,4.504500000000000455e+02,7.463494184072157110e-07
4.500449999999999818e+03,2.000200000000000045e+03,4.504500000000000455e+02,5.000500000000000000e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,5.005000000000000568e+02,5.000500000000000000e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,5.505500000000000682e+02,5.000500000000000000e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,6.006000000000000227e+02,5.000500000000000000e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,6.506500000000000909e+02,5.000500000000000000e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,7.007000000000000455e+02,5.000500000000000000e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,7.507500000000001137e+02,5.000500000000000000e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,8.008000000000000682e+02,5.000500000000000000e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,8.508500000000000227e+02,5.000500000000000000e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,9.009000000000000909e+02,5.000500000000000000e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
4.500449999999999818e+03,2.000200000000000045e+03,9.509500000000000455e+02,5.000500000000000000e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,0.000000000000000000e+00,5.500550000000000182e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.093510118632240131e-03
5.000500000000000000e+03,2.000200000000000045e+03,5.005000000000000426e+01,5.500550000000000182e+03,2.500250000000000000e+03,1.000999999999999943e+02,1.783775109993245500e-04
5.000500000000000000e+03,2.000200000000000045e+03,1.001000000000000085e+02,5.500550000000000182e+03,2.500250000000000000e+03,1.501500000000000057e+02,1.567333778655153110e-05
5.000500000000000000e+03,2.000200000000000045e+03,1.501500000000000057e+02,5.500550000000000182e+03,2.500250000000000000e+03,2.001999999999999886e+02,5.224445928850510083e-06
5.000500000000000000e+03,2.000200000000000045e+03,2.002000000000000171e+02,5.500550000000000182e+03,2.500250000000000000e+03,2.502500000000000000e+02,7.463494184072157110e-07
5.000500000000000000e+03,2.000200000000000045e+03,2.502500000000000284e+02,5.500550000000000182e+03,2.500250000000000000e+03,3.003000000000000114e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,3.003000000000000114e+02,5.500550000000000182e+03,2.500250000000000000e+03,3.503500000000000227e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,3.503500000000000227e+02,5.500550000000000182e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,4.004000000000000341e+02,5.500550000000000182e+03,2.500250000000000000e+03,4.504500000000000455e+02,7.463494184072157110e-07
5.000500000000000000e+03,2.000200000000000045e+03,4.504500000000000455e+02,5.500550000000000182e+03,2.500250000000000000e+03,5.005000000000000568e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,5.005000000000000568e+02,5.500550000000000182e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,5.505500000000000682e+02,5.500550000000000182e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,6.006000000000000227e+02,5.500550000000000182e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,6.506500000000000909e+02,5.500550000000000182e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,7.007000000000000455e+02,5.500550000000000182e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,7.507500000000001137e+02,5.500550000000000182e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,8.008000000000000682e+02,5.500550000000000182e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,8.508500000000000227e+02,5.500550000000000182e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,9.009000000000000909e+02,5.500550000000000182e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
5.000500000000000000e+03,2.000200000000000045e+03,9.509500000000000455e+02,5.500550000000000182e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,0.000000000000000000e+00,6.000600000000000364e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.177847602912255393e-03
5.500550000000000182e+03,2.000200000000000045e+03,5.005000000000000426e+01,6.000600000000000364e+03,2.500250000000000000e+03,1.000999999999999943e+02,1.343428953132988360e-04
5.500550000000000182e+03,2.000200000000000045e+03,1.001000000000000085e+02,6.000600000000000364e+03,2.500250000000000000e+03,1.501500000000000057e+02,1.641968720495874670e-05
5.500550000000000182e+03,2.000200000000000045e+03,1.501500000000000057e+02,6.000600000000000364e+03,2.500250000000000000e+03,2.001999999999999886e+02,3.731747092036078449e-06
5.500550000000000182e+03,2.000200000000000045e+03,2.002000000000000171e+02,6.000600000000000364e+03,2.500250000000000000e+03,2.502500000000000000e+02,7.463494184072157110e-07
5.500550000000000182e+03,2.000200000000000045e+03,2.502500000000000284e+02,6.000600000000000364e+03,2.500250000000000000e+03,3.003000000000000114e+02,7.463494184072157110e-07
5.500550000000000182e+03,2.000200000000000045e+03,3.003000000000000114e+02,6.000600000000000364e+03,2.500250000000000000e+03,3.503500000000000227e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,3.503500000000000227e+02,6.000600000000000364e+03,2.500250000000000000e+03,4.004000000000000341e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,4.004000000000000341e+02,6.000600000000000364e+03,2.500250000000000000e+03,4.504500000000000455e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,4.504500000000000455e+02,6.000600000000000364e+03,2.500250000000000000e+03,5.005000000000000568e+02,7.463494184072157110e-07
5.500550000000000182e+03,2.000200000000000045e+03,5.005000000000000568e+02,6.000600000000000364e+03,2.500250000000000000e+03,5.505500000000000682e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,5.505500000000000682e+02,6.000600000000000364e+03,2.500250000000000000e+03,6.006000000000000227e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,6.006000000000000227e+02,6.000600000000000364e+03,2.500250000000000000e+03,6.506499999999999773e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,6.506500000000000909e+02,6.000600000000000364e+03,2.500250000000000000e+03,7.007000000000000455e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,7.007000000000000455e+02,6.000600000000000364e+03,2.500250000000000000e+03,7.507500000000000000e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,7.507500000000001137e+02,6.000600000000000364e+03,2.500250000000000000e+03,8.008000000000000682e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,8.008000000000000682e+02,6.000600000000000364e+03,2.500250000000000000e+03,8.508500000000000227e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,8.508500000000000227e+02,6.000600000000000364e+03,2.500250000000000000e+03,9.008999999999999773e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,9.009000000000000909e+02,6.000600000000000364e+03,2.500250000000000000e+03,9.509500000000000455e+02,0.000000000000000000e+00
5.500550000000000182e+03,2.000200000000000045e+03,9.509500000000000455e+02,6.000600000000000364e+03,2.500250000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
6.000600000000000364e+03,2.000200000000000045e+03,0.000000000000000000e+00,6.500650000000000546e+03,2.500250000000000000e+03,5.004999999999999716e+01,2.000216441331338201e-03
